countries,decomposition,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
United Kingdom,9th,23610.0,24376.0,25477.0,26875.0,28972.0,31139.0,31416.0,32658.0,33317.0,32057.0,32164.0,34128.0,34146.0,35148.0,36207.0,37864.0,38559.0,40484.0,42402.0,41280.0,42358.0,43759.0,44666.0,45271.0,45939.0,46200.0,45646.0,44584.0,44216.0,43535.0,43893.0,45166.0,45917.0,45790.0,46591.0,47473.0,48113.0,47266.0,47413.0,,
United Kingdom,10th,32000.0,31834.0,33827.0,36197.0,39932.0,43374.0,42972.0,46205.0,44928.0,45397.0,44398.0,48477.0,48982.0,49153.0,51051.0,54266.0,55055.0,58756.0,61973.0,59741.0,60730.0,63043.0,64277.0,64608.0,66235.0,66565.0,66596.0,64772.0,62368.0,62571.0,61897.0,64805.0,65469.0,64650.0,64531.0,67729.0,67428.0,65582.0,66283.0,,
United States,1st,7902.0,8131.0,8236.0,8248.0,8833.0,8836.0,9029.0,8872.0,8790.0,8560.0,8424.0,8783.0,9290.0,9265.0,9305.0,9438.0,9862.0,9973.0,9607.0,9414.0,9131.0,9122.0,9202.0,9054.0,9060.0,9234.0,9825.0,9334.0,9126.0,9400.0,9347.0,9225.0,9704.0,9912.0,9823.0,10386.0,11095.0,12299.0,13199.0,10262.0,
United States,2nd,12771.0,13183.0,13380.0,13619.0,14241.0,14355.0,14570.0,14338.0,14139.0,13908.0,13753.0,14309.0,14838.0,14928.0,15224.0,15567.0,16027.0,16232.0,15968.0,15809.0,15795.0,16112.0,16114.0,16104.0,15920.0,15811.0,16739.0,16105.0,16027.0,15888.0,16007.0,16054.0,16721.0,17193.0,17242.0,17773.0,18744.0,20557.0,21517.0,18007.0,
United States,3rd,17258.0,17871.0,18117.0,18600.0,19215.0,19139.0,19463.0,19037.0,18776.0,18489.0,18185.0,18693.0,19126.0,19217.0,19638.0,20392.0,20927.0,21283.0,20847.0,20779.0,20827.0,20954.0,21033.0,21091.0,21014.0,20525.0,21309.0,20756.0,20374.0,20400.0,20431.0,20525.0,21359.0,22080.0,22069.0,23004.0,24204.0,26302.0,26900.0,23464.0,
United States,4th,21649.0,22386.0,22613.0,23336.0,24080.0,24014.0,24286.0,23672.0,23239.0,23114.0,22664.0,23132.0,23708.0,23628.0,24307.0,25322.0,25951.0,26267.0,25876.0,25985.0,26021.0,25969.0,25940.0,25981.0,26146.0,25454.0,25809.0,25305.0,25021.0,25042.0,25057.0,25283.0,26227.0,27264.0,27398.0,28573.0,30279.0,32169.0,32583.0,29071.0,
United States,5th,25905.0,26739.0,27087.0,27969.0,28996.0,28839.0,29164.0,28287.0,27996.0,27826.0,27413.0,27761.0,28366.0,28569.0,29269.0,30492.0,31089.0,31463.0,31104.0,31278.0,31379.0,31197.0,31197.0,31199.0,31539.0,30760.0,30997.0,30559.0,30097.0,30334.0,30270.0,30191.0,31289.0,33028.0,33275.0,34676.0,36740.0,38621.0,38889.0,35182.0,
United States,6th,30375.0,31297.0,31738.0,32812.0,33965.0,33930.0,34263.0,33257.0,32982.0,32867.0,32447.0,32983.0,33353.0,33715.0,34590.0,35937.0,36840.0,36903.0,36746.0,36988.0,37413.0,36787.0,36958.0,37230.0,37513.0,36529.0,36821.0,36498.0,36008.0,36355.0,36175.0,35500.0,36872.0,39286.0,39761.0,41245.0,43823.0,45638.0,45668.0,41648.0,
United States,7th,35354.0,36529.0,37093.0,38273.0,39563.0,39686.0,39838.0,38804.0,38466.0,38557.0,38236.0,38685.0,39099.0,39608.0,40359.0,41944.0,43102.0,43029.0,42880.0,43399.0,44051.0,43369.0,43664.0,44114.0,44306.0,43290.0,43885.0,43419.0,42951.0,43342.0,43064.0,42158.0,43831.0,46027.0,47566.0,48750.0,52023.0,53976.0,53621.0,49468.0,
United States,8th,41579.0,42931.0,43396.0,45007.0,46433.0,46496.0,46816.0,45689.0,45281.0,45270.0,45492.0,45860.0,46198.0,46626.0,47667.0,49463.0,50573.0,50329.0,50310.0,51315.0,52455.0,51441.0,51871.0,52709.0,52770.0,51627.0,52145.0,51860.0,51831.0,52067.0,51627.0,50804.0,52481.0,55459.0,57100.0,58611.0,62709.0,64113.0,63706.0,59317.0,
United States,9th,50191.0,52032.0,52711.0,54754.0,55806.0,56456.0,56951.0,55299.0,54788.0,54994.0,55729.0,56317.0,56596.0,57165.0,58530.0,60156.0,61513.0,61601.0,61460.0,62312.0,64044.0,63340.0,64116.0,65346.0,65192.0,63726.0,64432.0,64210.0,65012.0,65366.0,64803.0,65476.0,67387.0,70173.0,71625.0,74379.0,79068.0,80815.0,79807.0,74802.0,
United States,10th,68970.0,71865.0,73017.0,75105.0,76340.0,77815.0,79908.0,77799.0,77018.0,77935.0,79363.0,81097.0,80631.0,81750.0,84654.0,85881.0,88165.0,88173.0,88417.0,89644.0,93437.0,91160.0,95230.0,96049.0,96127.0,93396.0,93931.0,93742.0,95925.0,95527.0,96230.0,100318.0,102057.0,106459.0,108466.0,115218.0,123545.0,121892.0,121858.0,117579.0,
